Mocny wpis Roberta Biedronia. Na grafice Jarosław Kaczyński^oprac. Bartosz Kołodziejczyk^28-02-2021 18:04^https://wiadomosci.wp.pl/mocny-wpis-roberta-biedronia-na-grafice-jaroslaw-kaczynski-6613120398048192a^Robert Biedroń zamieścił mocny wpis w mediach społecznościowych. Znalazła się w nim grafika, na której widać wizerunek Jarosława Kaczyńskiego torturującego kobietę.
Śląskie. Lądowanie na Rysiance. 60 lat temu po raz pierwszy użyto śmigłowca podczas akcji w górach^oprac. Tomasz Kapica^28-02-2021 17:49^https://wiadomosci.wp.pl/slask/slaskie-ladowanie-na-rysiance-60-lat-temu-po-raz-pierwszy-uzyto-smiglowca-podczas-akcji-w-gorach-6613118847851488a^Możliwość szybkiego przekazania załodze poszkodowanego w górach i transport drogą powietrzną do szpitala uratowały niejedno życie. 60 lat temu na Rysiance po raz pierwszy w polskich górach użyto śmigłowca podczas akcji ratunkowej.
Strzały na stacji w Rymaniu. Policjanci zawalili sprawę? Ekspert ocenił ich działania^Magdalena Nałęcz^28-02-2021 17:37^https://wiadomosci.wp.pl/destrukcja-na-stacji-w-rymaniu-policjanci-zawalili-sprawe-ekspert-ocenil-ich-dzialania-6613105988881344a^Policyjna akcja, którą przeprowadzono na stacji w Rymaniu, nie odniosła skutku. Kobieta zdemolowała budynek i uciekła funkcjonariuszom. Były naczelnik Wydziału Kryminalnego Komendy Głównej Policji Marek Dyjasz twierdzi jednak, że działań policjantów nie można oceniać pochopnie. - Nawet doświadczony policjant waha się, czy szkody wyrządzone z użyciem broni palnej nie będą dużo wyższe niż ucieczka obywatela - twierdzi ekspert.
Ekokazania, plakaty i ulotki. Parafie będą walczyć ze smogiem^oprac. Karolina Kołodziejczyk^28-02-2021 17:33^https://wiadomosci.wp.pl/eko-kazania-plakaty-i-ulotki-parafie-beda-walczyc-ze-smogiem-6613111632108512a^Rusza akcja w polskich kościołach. Do ośmiu tysięcy parafii trafią materiały informujące wiernych o niebezpiecznym smogu. Chętni wciąż mogą się zgłaszać.
Śląskie. Stop przemocy w rodzinie. Ruda Śląska wdraża specjalny program^oprac. Tomasz Kapica^28-02-2021 17:16^https://wiadomosci.wp.pl/slask/slaskie-stop-przemocy-w-rodzinie-ruda-slaska-wdraza-specjalny-program-6613110346431424a^Każdego roku w Polsce odnotowuje się około 90 tysięcy osób, które doświadczają przemocy domowej. Radni w Rudzie Śląskiej przyjęli program, który ma przyczynić się do przeciwdziałania i zmniejszenia zjawiska przemocy w rodzinie oraz zapobiegać jej skutkom.
Wiktor Orban zaszczepiony. Użył chińskiego preparatu^oprac. Bartosz Kołodziejczyk^28-02-2021 16:50^https://wiadomosci.wp.pl/wiktor-orban-zaszczepiony-uzyl-chinskiego-preparatu-6613102954343360a^Wiktor Organ, szef rządu na Węgrzech, został zaszczepiony przeciwko koronawirusowi. Orban zdecydował się na użycie szczepionki na COVID chińskiej firmy Sinopharm, a nagranie z zabiegu zamieścił w mediach społecznościowych.
Łukaszenka "dokręca śrubę". Nowa lista przestępstw i kar^Jakub Stasiak^28-02-2021 16:45^https://wiadomosci.wp.pl/lukaszenka-chce-zaostrzyc-prawo-nowa-lista-przestepstw-i-kar-6613095810493408a^Aleksandr Łukaszenka dąży do zaostrzenia prawa, które w konsekwencji ma jeszcze bardziej ograniczyć wolność Białorusinów. Już wkrótce prawo do zgromadzeń i manifestowania swoich poglądów może ulec zmianie.
Tatry. Zakaz wędrówek po zmroku. TPN wskazuje powód^oprac. Karolina Kołodziejczyk^28-02-2021 16:36^https://wiadomosci.wp.pl/tatry-zakaz-wedrowek-po-zmroku-tpn-wskazuje-na-powod-6613097899711424a^Tatry. Od 1 marca turyści nie będą mogli poruszać się po górskich szlakach po zmroku. Ograniczenia mają potrwać aż do końca listopada. Przyrodnicy z Tatrzańskiego Parku Narodowego mówią dlaczego.
Dziwnów. Auto wpadło do zalewu. Zginęły 4 osoby, w tym 2 dzieci^oprac. Anna Kozińska^28-02-2021 16:16^https://wiadomosci.wp.pl/dziwnow-auto-wpadlo-do-zalewu-zginely-4-osoby-w-tym-2-dzieci-6613095880111745a^W Dziwnowie w województwie zachodniopomorskim doszło do tragicznego wypadku. Samochód osobowy wjechał do Zalewu Kamieńskiego. Auto zostało wydobyte. Jechały w nim 4 osoby, w tym dzieci.
Najnowszy sondaż. "Dobra zmiana" nie taka dobra^oprac. Bartosz Kołodziejczyk^28-02-2021 16:03^https://wiadomosci.wp.pl/najnowszy-sondaz-dobra-zmiana-nie-taka-dobra-zaskakuje-wies-6613090014735328a^Najnowszy sondaż i jego wyniki nie przypadną do gustu rządzącym. Jak wynika z badania, Polacy w rządach PiS i prezydenturze Andrzeja Dudy nie widzą zmiany na lepsze.
Poznań. Zaginęła 19-letnia Natalia. Zostawiła otwarte mieszkanie^oprac. Magdalena Nałęcz^28-02-2021 15:03^https://wiadomosci.wp.pl/poznan-zaginela-19-letnia-natalia-zostawila-otwarte-mieszkanie-6613078110579648a^Policja szuka zaginionej 19-latki z Poznania. Natalia Lick wyszła ze swojego mieszkania w piątek nocą. Gdy nad ranem wrócił jej ojciec, drzwi do domu były otwarte. Kobieta nie zabrała ze sobą telefonu i dowodu osobistego.
Lech Tylutki nie żyje. "Znajomi, przyjaciele są wstrząśnięci"^oprac. Bartosz Kołodziejczyk^28-02-2021 14:53^https://wiadomosci.wp.pl/lech-tylutki-nie-zyje-znajomi-przyjaciele-sa-wstrzasnieci-6613070731602880a^Lech Tylutki nie żyje. Dziennikarz "Gazety Lubuskiej" i wieloletni korespondent PAP zmarł w wieku 68 lat. Jak informują media, "śmierć zaskoczyła go w górach".
SKW kupiło 21 nowych aut. To kolejny rządowy przetarg na dostawę pojazdów^Sylwester Ruszkiewicz^28-02-2021 14:52^https://wiadomosci.wp.pl/skw-kupilo-21-nowych-aut-to-kolejny-rzadowy-przetarg-na-dostawe-pojazdow-6613057537690592a^Służba Kontrwywiadu Wojskowego rozstrzygnęła przetarg na dostawę 21 nowych aut dla swojej służby. Całkowita wartość zamówienia to ponad 300 tysięcy euro. Kilka dni temu inna służba, SOP, również sfinalizowała zakup samochodów.
Sri Lanka. Egzorcystka skatowała dziecko na śmierć^oprac. Violetta Baran^28-02-2021 14:49^https://wiadomosci.wp.pl/sri-lanka-egzorcystka-skatowala-dziecko-na-smierc-6613073872264160a^Makabra w Sri Lance. Kilkuletnia dziewczynka została zatłuczona pałką podczas egzorcyzmów. Kobieta, która "wypędzała" z niej złego ducha, trafiła do aresztu.
Tragedia w Dziwnowie. Auto wpadło do zalewu. Zginęła rodzina z dziećmi^oprac. Magdalena Nałęcz^28-02-2021 14:12^https://wiadomosci.wp.pl/tragedia-w-dziwnowie-auto-wpadlo-do-zalewu-straz-w-srodku-byly-4-osoby-6613065526651840a^W Dziwnowie w województwie zachodniopomorskim doszło do tragicznego wypadku. Samochód osobowy wjechał do Zalewu Kamieńskiego. Auto zostało wydobyte. Jechały w nim 4 osoby, w tym dwoje dzieci.
Watykan. Papież Franciszek zalecił wiernym post. "Taki, który nie przyniesie wam głodu"^oprac. Violetta Baran^28-02-2021 13:37^https://wiadomosci.wp.pl/watykan-papiez-franciszek-zalecil-wiernym-post-taki-ktory-nie-przyniesie-wam-glodu-6613056643279840a^Papież Franciszek zalecił w niedzielę wiernym niecodzienny rodzaj postu. Podczas spotkania na modlitwie Anioł Pański wezwał też do modlitwy za osoby cierpiące na rzadkie choroby, zwłaszcza za dzieci.
Pożar w domu wielorodzinnym w Opolskiem. Ewakuowano 27 osób^CHE^28-02-2021 12:55^https://wiadomosci.wp.pl/opolskie-pozar-w-domu-wielorodzinnym-w-kedzierzynie-kozlu-ewakuowano-27-osob-6613045986380768a^27 osób ewakuowano z powodu pożaru jednego z mieszkań w domu wielorodzinnym w Kędzierzynie-Koźlu. W wynik uzajścia jedna osoba została przewieziona do szpitala.
Prezes Naczelnej Rady Lekarskiej apeluje ws. maseczek. Chodzi o ceny^oprac. Violetta Baran^28-02-2021 12:46^https://wiadomosci.wp.pl/prezes-naczelnej-rady-lekarskiej-apeluje-ws-maseczek-chodzi-o-ceny-6613044157217760a^- Jesteśmy w sytuacji wojny - stwierdził prezes Naczelnej Rady Lekarskiej prof. Andrzej Matyja. - Tak, jak mamy urzędowe ceny leków - i słusznie - to i ceny maseczek powinny mieć też ceny urzędowe - zaapelował.
Koronawirus. Nowe warianty z USA. Mogą być bardziej odporne na szczepionki^oprac. Violetta Baran^28-02-2021 11:57^https://wiadomosci.wp.pl/koronawirus-nowe-warianty-z-usa-moga-byc-bardziej-odporne-na-szczepionki-6613032209185728a^Nowe wariant koronawirusa, które pojawiają się w różnych częściach świata budzą niepokój. Oprócz szerzącego się w Europie bardziej zakaźnego szczepu z Wielkiej Brytanii, obawy budzą także odmiany z RPA i Brazylii. Amerykanie z niepokojem patrzą na dwie nowe odmiany, które pojawiły się w Kalifornii i Nowym Jorku.
Prezes Naczelnej Rady Lekarskiej apeluje ws. maseczek. Chodzi o ceny^oprac. Violetta Baran^28-02-2021 12:46^https://wiadomosci.wp.pl/prezes-naczelnej-rady-lekarskiej-apeluje-ws-maseczek-chodzi-o-ceny-6613044157217760a^- Jesteśmy w sytuacji wojny - stwierdził prezes Naczelnej Rady Lekarskiej prof. Andrzej Matyja. - Tak, jak mamy urzędowe ceny leków - i słusznie - to i ceny maseczek powinny mieć też ceny urzędowe - zaapelował.
Koronawirus. Nowe warianty z USA. Mogą być bardziej odporne na szczepionki^oprac. Violetta Baran^28-02-2021 11:57^https://wiadomosci.wp.pl/koronawirus-nowe-warianty-z-usa-moga-byc-bardziej-odporne-na-szczepionki-6613032209185728a^Nowe wariant koronawirusa, które pojawiają się w różnych częściach świata budzą niepokój. Oprócz szerzącego się w Europie bardziej zakaźnego szczepu z Wielkiej Brytanii, obawy budzą także odmiany z RPA i Brazylii. Amerykanie z niepokojem patrzą na dwie nowe odmiany, które pojawiły się w Kalifornii i Nowym Jorku.
Były pracownik zarzuca TVN "współczesne niewolnictwo". Jest odpowiedź stacji^oprac. Maciej Drzażdżewski^28-02-2021 11:44^https://wiadomosci.wp.pl/byly-pracownik-zarzuca-tvn-wspolczesne-niewolnictwo-jest-odpowiedz-stacji-6612701863537632a^Były pracownik TVN Kamil Różalski opublikował w mediach społecznościowych wpis, w którym zarzuca stacji m.in. mobbing, korupcję i łamanie prawa pracy. Wirtualna Polska zdobyła oficjalny komentarz dyrekcji telewizji w tej sprawie. "Warunki zatrudnienia wszystkich osób wykonujących wolne zawody w ramach współpracy z telewizją TVN są zgodne z prawem" - czytamy w komentarzu.
Miliony na zagraniczne wyjazdy. Tak urzędnicy MSZ podróżowali po świecie^Sylwester Ruszkiewicz^28-02-2021 11:34^https://wiadomosci.wp.pl/miliony-na-zagraniczne-wyjazdy-tak-urzednicy-msz-podrozowali-po-swiecie-6613010495519680a^Dokładnie 1286 zagranicznych delegacji odbyli urzędnicy Ministerstwa Spraw Zagranicznych w ubiegłym roku. I to mimo, trwającej na całym świecie, pandemii koronawirusa. Wśród państw, do których pracownicy MSZ się wybrali, są m.in. Bangladesz, Zimbabwe i Tanzania.
Pogoda. "W marcu jak w garncu". Będzie wrzało^oprac. Violetta Baran^28-02-2021 11:22^https://wiadomosci.wp.pl/pogoda-w-marcu-jak-w-garncu-bedzie-wrzalo-6613001733594080a^Pod koniec lutego pogoda spłatała nam figla. Zrobiło się niemal upalnie. Wiosenna pogoda szybko ustąpiła jednak kolejnemu ochłodzeniu. Jak wynika z długoterminowych prognoz amerykańskiego serwisu pogodowego AccuWeather, na szybkie pożegnanie zimy nie mamy co liczyć. W najbliższym czasie chłodne dni przeplatać będą się z cieplejszymi. Jak to w marcu bywa.
Jaworzno. Nowy sposób na odsiarczanie spalin. Ma być oszczędniej i czyściej^oprac. Michał Sikora^28-02-2021 11:17^https://wiadomosci.wp.pl/slask/jaworzno-nowy-sposob-na-odsiarczanie-spalin-ma-byc-oszczedniej-i-czysciej-6613022516337632a^Blisko 300 tys. zł oszczędności rocznie i zmniejszenie emisji dwutlenku węgla o ok. 1,5 tys. ton rocznie to efekty innowacji w procesie odsiarczania spalin, wdrożonych w należącej do Grupy Tauron Elektrowni Jaworzno II. Nowe rozwiązanie może być stosowane także w innych zakładach.
Morawiecki o Polskim Nowym Ładzie: Najpierw trzeba "zdusić pandemię"^CHE^28-02-2021 11:03^https://wiadomosci.wp.pl/morawiecki-kryzys-covid-19-to-lekcja-musimy-z-niej-skorzystac-aby-zlikwidowac-luke-rozwojowa-miedzy-polska-i-zachodem-6613015390411712a^Krajowy Plan Odbudowy to plan odbudowy po kryzysie i jednocześnie przebudowy polskiej gospodarki. Kryzys COVID-19 to gigantyczny wstrząs, ale i lekcja, z której musimy skorzystać – powiedział PAP premier Mateusz Morawiecki.
Bielsko-Biała. Koszmarny wypadek. Auto do kasacji, kierowca kompletnie pijany i agresywny^Michał Sikora^28-02-2021 10:37^https://wiadomosci.wp.pl/slask/bielsko-biala-koszmarny-wypadek-auto-do-kasacji-kierowca-kompletnie-pijany-i-agresywny-6613012620409824a^Wypadek na ul Urodzajnej w Bielsku-Białej. Kierowca opla omegi zderzył się czołowo z jadącym prawidłowo audi A6. Kierowca audi został przewieziony do szpitala. Jego życiu nie zagraża niebezpieczeństwo.
Koronawirus w Polsce. Najnowsze dane z Ministerstwa Zdrowia [28 lutego 2021]^oprac. Violetta Baran^28-02-2021 10:31^https://wiadomosci.wp.pl/koronawirus-w-polsce-najnowsze-dane-z-ministerstwa-zdrowia-28-lutego-2021-6613003068169184a^Liczba Polaków, u których potwierdzono zakażenie koronawirusem, przekroczyła 1,7 mln. Epidemia znów przyspiesza. Resort zdrowia przekazał w niedzielę najnowsze dane dotyczące zakażeń i zgonów.
Żory. Nowe możliwości w walce z chorobami^Michał Sikora^28-02-2021 10:22^https://wiadomosci.wp.pl/slask/zory-6613008967486400a^Oddział Anestezjologii i Intensywnej Terapii oficjalnie otwarty po kompleksowej przebudowie. Liczba łóżek zwiększyła się z 5 do 8 oraz został wyposażony w wysokiej klasy sprzęt, w tym m.in. potrzebne do ratowania życia respiratory.
Katowice. Nowi przewoźnicy na lotnisku. Polecimy do Włoch i na Ukrainę^Michał Sikora^28-02-2021 10:17^https://wiadomosci.wp.pl/slask/katowice-nowi-przewoznicy-na-lotnisku-polecimy-do-wloch-i-na-ukraine-6613007756319712a^Dwaj nowi przewoźnicy, Lumiwings oraz SkyUp, uruchomią połączenia z Katowice Airport. Polecimy do Forli i Perugii we Włoszech oraz do Kijowa na Ukrainie.
Zachodniopomorskie. Rymań. Kobieta zdemolowała autem stację benzynową^oprac. Maciej Drzażdżewski^28-02-2021 09:33^https://wiadomosci.wp.pl/zachodniopomorskie-kobieta-zdemolowala-autem-stacje-benzynowa-6612997046135776a^W Rymaniu (województwo zachodniopomorskie) doszło do niebezpiecznego zdarzenia. 37-letnia kobieta wjechała z impetem w stację benzynową. Obecni na miejscu policjanci musieli użyć broni.
Mazowieckie/ W miejscowości Kroczewo po wypadku zablokowana dk nr 7^CHE^28-02-2021 09:05^https://wiadomosci.wp.pl/mazowieckie-w-miejscowosci-kroczewo-po-wypadku-zablokowana-dk-nr-7-6612986897382368a^W niedzielę na dk nr 7 w miejscowości Kroczewo doszło do zderzenia busa i dwóch samochodów osobowych, ranne zostały 4 osoby. Ruch został zablokowany w obu kierunkach - w stronę Gdańska i Warszawy
Dwaj pracownicy Hindusi skazani za zabójstwo restauratora. "Uduszono go szalikiem"^CHE^28-02-2021 08:48^https://wiadomosci.wp.pl/dwaj-pracownicy-hindusi-skazani-za-zabojstwo-restauratora-uduszono-go-szalikiem-6612982595173344a^Dwaj obywatele Indii zostali uznani winnymi morderstwa w sprawie zabójstwa 37-letniego właściciela restauracji z kuchnią nepalską w Legionowie - zadecydował Sąd Okręgowy Warszawa-Praga. Jednego z nich sąd skazał na 10 lat więzienia, drugiego na 8.
Naukowcy ostrzegają: bisfenol A jest groźny. Jego zamienniki również^oprac. Violetta Baran^28-02-2021 08:39^https://wiadomosci.wp.pl/naukowcy-ostrzegaja-bisfenol-a-jest-grozny-jego-zamienniki-rowniez-6612982803381216a^Naukowcy ostrzegają przed nowymi groźnymi substancjami, które znajdują się w wyrobach z tworzyw sztucznych. Zastępują one oskarżany o rakotwórcze działanie bisfenol A. Według badaczy mogą niekorzystnie wpływać na rozwój intelektualny dzieci.
Warmińsko-mazurskie. Wyciągnął dziewczynkę na brzeg. Sam zginął^oprac. Maciej Drzażdżewski^28-02-2021 08:33^https://wiadomosci.wp.pl/warminsko-mazurskie-ratowal-dziewczynke-pod-ktora-zalamal-sie-lod-nie-zyje-6612982104341440a^Do dramatycznego zdarzenia doszło w miejscowości w Robawach w województwie warmińsko-mazurskim. Pod dwiema dziewczynkami załamał się lód. Mężczyzna, który ruszył im na pomoc poniósł śmierć.
Lublin. Tragedia na drodze. Silnik przeleciał kilkanaście metrów^oprac. Maciej Drzażdżewski^28-02-2021 07:51^https://wiadomosci.wp.pl/lublin-tragedia-na-drodze-silnik-przelecial-kilkanascie-metrow-6612972108352448a^W sobotę wieczorem w Lublinie na ulicy Glinianej doszło do tragicznego wypadku. Samochód osobowy uderzył w drzewo. Niestety w zdarzeniu śmierć poniosło dwóch mężczyzn.
Arabia Saudyjska: odparliśmy atak rakietowy Huti^oprac. Violetta Baran^28-02-2021 07:39^https://wiadomosci.wp.pl/arabia-saudyjska-odparlismy-atak-rakietowy-huti-6612968759425984a^Arabia Saudyjska poinformowała o odparciu ataku rakietowego na swoją stolicę. Armia miała również przechwycić cztery drony wyładowane materiałami wybuchowymi na południu kraju. O ataki oskarżono jemeńskich rebeliantów Huti.
Sopot w obliczu zagrożenia. W mieście pojawiła się ptasia grypa^oprac. Maciej Drzażdżewski^28-02-2021 07:14^https://wiadomosci.wp.pl/sopot-w-obliczu-zagrozenia-w-miescie-pojawila-sie-ptasia-grypa-6612963067800512a^Powiatowy Lekarz Weterynarii w Gdyni wydał w sobotę rozporządzenie, na mocy którego Sopot został zakwalifikowany jako strefa objęta zagrożeniem wystąpienia ptasiej grypy. Władze miasta i weterynarze apelują, by nie zbliżać się do ptaków.
Koronawirus. W USA zatwierdzono do użycia kolejną szczepionkę^oprac. Maciej Drzażdżewski^28-02-2021 06:42^https://wiadomosci.wp.pl/koronawirus-w-usa-zatwierdzono-do-uzycia-kolejna-szczepionke-6612955180469216a^Federalna Agencja ds. Żywności i Leków (FDA) podjęła w sobotę decyzję od dopuszczeniu do użycia szczepionki przygotowanej w laboratoriach koncernu Johnson&Johnson. To trzeci dopuszczony do użycia w USA preparat, mający zabezpieczyć obywateli przez zakażeniem koronawirusem.
Niedziele handlowe luty i marzec 2021. Sklepy otwarte 28 lutego. To niedziela handlowa?^Klaudia Zawistowska^28-02-2021 06:38^https://wiadomosci.wp.pl/niedziele-handlowe-luty-i-marzec-2021-sklepy-otwarte-28-lutego-to-niedziela-handlowa-6612820915973088a^Kiedy najbliższa niedziela handlowa? Niestety nie mamy dobrych informacji. Choć druga w tym roku niedziela bez zakazu handlu zbliża się wielkimi krokami, to przyjdzie nam na nią jeszcze poczekać.
Katowice. Rusza "Kopalnia Start-upów". Milion na nagrody przez trzy lata^oprac. Tomasz Kapica^27-02-2021 23:40^https://wiadomosci.wp.pl/slask/katowice-rusza-kopalnia-start-upow-milion-na-nagrody-przez-trzy-lata-6612851131571168a^W poniedziałek 1 marca rusza nabór wniosków do "Kopalni Start-upów". W ciągu trzech lat miasto Katowice zamierza przeznaczyć na nagrody milion złotych. To pierwszy tego typu konkurs organizowany na Śląsku.
Odkrycie w Bochni. Naukowcy znaleźli ślady czarownic^oprac. Bartosz Kołodziejczyk^27-02-2021 23:36^https://wiadomosci.wp.pl/krakow/odkrycie-bochni-naukowcy-znalezli-slady-czarownic-6612846932073408a^W Bochni dokonano nietypowego odkrycia. Naukowcy dowodzą, że podczas prac na rynku miasta natrafiono na ślady czarownic. Według archeologów jest to miejsce, gdzie chowano kobiety oskarżone o czary.
Śląskie. Bytom przystępuje do Stowarzyszenia Gmin Górniczych w Polsce^oprac. Tomasz Kapica^27-02-2021 23:19^https://wiadomosci.wp.pl/slask/slaskie-bytom-przystepuje-do-stowarzyszenia-gmin-gorniczych-w-polsce-6612846090882016a^Radni podjęli uchwałę o przystąpieniu Bytomia do Stowarzyszenia Gmin Górniczych w Polsce. Ma to pomóc w pozyskiwaniu funduszy i łagodzeniu negatywnych skutków transformacji.
